fecha,sexo,ciudad,nivel_educativo,segmento,estado_civil,edad,altura_cm,ingresos,gasto_mensual,puntuacion_credito,demanda
2025-10-27,M,Bogotá,Secundaria,C,,40.0,150.6060872683909,3244.7271397796876,,688.0811425652091,181.34331384417385
2025-10-28,M,Cartagena,Universitario,A,Casado/a,63.0,176.64075501338604,,1910.523310669992,567.6212783403238,180.47499151364502
2025-10-29,M,Bogotá,Universitario,B,Soltero/a,48.0,180.5991993677338,,2219.5411276737495,618.9118104418544,185.04631126113466
2025-10-30,F,Barranquilla,Secundaria,B,Soltero/a,44.0,161.0892650352011,4344.548742884656,1841.3901744934074,682.8730351419975,184.06170063654875
2025-10-31,F,,Universitario,A,Unión libre,39.0,168.51620579854904,4195.0912045730465,2143.7506033902305,553.8067933503139,
2025-11-01,F,Bogotá,Secundaria,C,Casado/a,26.0,177.86951302534146,4071.884834882775,,,185.10509527241953
2025-11-02,M,Cartagena,Secundaria,,,65.0,173.63959731098754,5783.5717566086005,2839.191431631375,616.7842339135343,193.25841702272285
2025-11-03,F,Barranquilla,Universitario,A,Soltero/a,35.0,168.57776959204128,4738.411056087826,2294.75343691124,,174.90272856638038
2025-11-04,M,Bogotá,Posgrado,B,,24.0,157.06113925709758,2834.8567778862794,1691.0448320004475,,182.5646300096412
2025-11-05,F,Bogotá,Posgrado,C,Casado/a,47.0,168.2651001430859,,1809.3570757404889,,183.83083908375687
2025-11-06,M,Medellín,Universitario,B,Unión libre,59.0,179.5633521006894,5909.730268871379,2392.947999066573,597.1068003722033,
2025-11-07,M,Cartagena,Secundaria,A,,37.0,140.0,1938.0972369527965,666.2575943372108,,166.1011507513047
2025-11-08,M,Bogotá,Técnico,,Soltero/a,23.0,193.4324156200849,,2016.34210478703,,170.28590935859762
2025-11-09,F,Bogotá,Secundaria,,,49.0,164.74482623926025,2542.7164485720023,1551.5739467403296,,162.9428895832901
2025-11-10,F,Bogotá,Técnico,C,Casado/a,35.0,167.94254096951374,1091.47886235461,1039.886336796911,722.145343878627,156.0103445794109
2025-11-11,F,Cali,Técnico,B,Casado/a,28.0,,4612.36582866676,1338.4609561390198,491.9834033803514,159.00553616308483
2025-11-12,M,Cali,Secundaria,A,,31.0,167.82574366841712,4363.989218441263,2200.6368290296405,,155.52625424858442
2025-11-13,M,,Secundaria,B,,51.0,162.0808922252667,5310.7042550355845,,,160.96421345578233
2025-11-14,F,Bogotá,Posgrado,B,Casado/a,53.0,147.33936486563056,4915.500106189126,2436.7226233148203,,166.21049758139918
2025-11-15,F,Medellín,Secundaria,A,Casado/a,29.0,169.34010539083377,,381.04234073207704,,
2025-11-16,,Cali,Posgrado,B,,22.0,159.3437129635327,2381.9957614285067,1594.6971910618588,,162.112902207607
2025-11-17,M,Barranquilla,Secundaria,B,Soltero/a,21.0,154.73563470521282,2697.8002042394924,964.5892345770791,,166.7745077540172
2025-11-18,F,Cartagena,Posgrado,B,Divorciado/a,47.0,177.95160487993178,4291.2023566641565,1850.3518288033265,611.7415866973461,171.04721982393892
2025-11-19,M,Medellín,Secundaria,,Casado/a,26.0,159.74794319632736,3095.4760508377867,1134.824318753039,,169.31518892123702
2025-11-20,M,Bogotá,Universitario,,Unión libre,47.0,166.07915905003696,3945.9242035418356,1608.0990447220297,,
2025-11-21,M,Bogotá,Técnico,A,Soltero/a,42.0,155.22685536929185,,,648.8348168090156,173.56779700079656
2025-11-22,F,Medellín,Posgrado,B,,35.0,148.3248164413755,4415.923024853222,,,175.8050559782347
2025-11-23,M,Cali,Universitario,,,42.0,167.7620769550719,3611.8445765022357,,,177.6750316001255
2025-11-24,F,Bogotá,Universitario,C,Soltero/a,48.0,173.9617863955667,3521.4233845574045,979.7364700843439,387.87744549132645,181.1344450233105
2025-11-25,F,Bogotá,Técnico,,Unión libre,50.0,165.4385309394225,3535.8843181694497,1669.441541400041,513.3337060045958,183.73679929641773
2025-11-26,M,,Secundaria,C,,28.0,173.70475207356546,3137.2956755716523,,,180.98865014217174
2025-11-27,M,Medellín,Universitario,A,Casado/a,28.0,,2734.801591584226,939.8734413914971,680.8734505572329,194.3033706471743
2025-11-28,F,Bogotá,,A,Soltero/a,63.0,164.41017628711492,3127.2607739106506,1839.2306057035898,531.8708141692487,186.44968285592358
2025-11-29,F,Bogotá,Secundaria,C,Divorciado/a,20.0,163.30444556861872,2825.7509544275827,1152.8690585112852,,184.26616716091823
2025-11-30,M,Medellín,Técnico,C,Casado/a,64.0,149.37495743055183,5891.225196377149,2916.3069825648436,,183.8968235715567
2025-12-01,F,Bogotá,Secundaria,B,Soltero/a,60.0,174.67442593167962,,649.4809354297986,,197.4016386808702
2025-12-02,M,Cartagena,Secundaria,C,,68.0,179.1396570666413,5407.7606534222095,2906.3463265152595,,182.2795517688006
2025-12-03,F,Bogotá,Universitario,A,,44.0,179.2339957353942,3304.850416189422,1446.2151404435638,697.4813989735692,192.56790608456373
2025-12-04,F,Bogotá,,B,Soltero/a,64.0,172.1564827704508,5267.688006076464,2972.786554884438,625.6801722384608,185.6304399489431
2025-12-05,F,Bogotá,,C,Soltero/a,19.0,182.24234874238365,4072.8211766727395,1503.6611138829621,653.4461579537265,175.90340650889024
2025-12-06,M,Cartagena,Universitario,B,Casado/a,42.0,178.36005922258173,3946.4357540736505,1952.3809701977773,543.6255038629611,181.05433518993286
2025-12-07,F,Bogotá,Universitario,B,Casado/a,42.0,167.04790387612408,2919.924663616938,1305.8428014807175,620.8597968648794,175.33230940730564
2025-12-08,M,Barranquilla,Secundaria,B,Soltero/a,44.0,175.55972701571457,2520.5733147596075,1159.9137315550445,,172.4388493868227
2025-12-09,F,Bogotá,Técnico,B,,51.0,184.9826209638275,4810.367338625367,2420.995779047229,600.5783479813941,
2025-12-10,M,Cali,,,,25.0,160.67843211315733,2523.1355204616857,,,163.59434006895782
2025-12-11,F,Cali,Secundaria,B,Casado/a,51.0,,4664.963235675863,1900.979013808621,,167.0174208962901
2025-12-12,M,Medellín,,A,Casado/a,29.0,178.7917366318608,,1366.20751480778,549.1592652146375,
2025-12-13,M,Barranquilla,Técnico,,Soltero/a,45.0,152.6929144300223,,1421.2840726090835,,
2025-12-14,M,Medellín,Secundaria,C,Soltero/a,67.0,166.99419463603482,5306.7111708146385,2019.166874451777,657.4950257796014,162.90536574777346
2025-12-15,F,Cali,Universitario,B,Unión libre,50.0,170.3816713207298,2878.0315054723605,661.0585347000706,,163.13411579435314
2025-12-16,M,,Técnico,C,,,164.79499838384484,,,,177.11473255088882
2025-12-17,M,Cartagena,Secundaria,B,Soltero/a,40.0,170.44087624357465,2754.6006151861156,1302.1247305840866,620.8791556611316,177.9302387247373
2025-12-18,M,Bogotá,Técnico,C,,28.0,,2167.6212386162547,,,166.33422443527877
2025-12-19,M,Barranquilla,Secundaria,B,,23.0,146.7481303000082,1510.9997986019566,1214.349845155043,,161.85256447997276
2025-12-20,M,Medellín,Universitario,A,,36.0,147.7708431624004,4320.164435541415,2137.118754599045,542.951131471948,174.54838844792866
2025-12-21,F,Cartagena,Universitario,A,Soltero/a,49.0,172.85341816806445,4725.478612998532,2683.8237357871894,,175.4078436611273
2025-12-22,F,Cali,Técnico,A,,56.0,159.36872887757062,4782.009919264692,2338.9219590825355,517.671360783021,169.95128175880063
2025-12-23,F,Bogotá,,,Soltero/a,20.0,172.62869417193147,3698.289427349646,2199.606755756814,,187.1567637884474
2025-12-24,F,Cartagena,Universitario,B,,21.0,145.44077217810272,,1178.5347034857589,,187.68824727221934
2025-12-25,F,Barranquilla,Posgrado,B,Soltero/a,64.0,163.38016296243185,3389.498491301918,,,176.38880248157147
2025-12-26,F,Cali,Secundaria,B,,40.0,162.84968424705013,3941.9630524598074,2000.5404482655767,660.0894648982337,190.15082036768902
2025-12-27,M,Cali,Universitario,B,,39.0,162.7145079403995,1696.3156119057114,,809.4302799372368,192.94028136527194
2025-12-28,F,Cali,Secundaria,,,26.0,169.07855353840546,3324.2207367047363,1476.8308682432075,,192.37947210937605
2025-12-29,M,Medellín,Secundaria,,,18.0,167.27618350629646,2031.1353239617058,798.0939137357694,499.33632923334517,195.38929636342405
2025-12-30,M,Cali,Universitario,B,,57.0,180.83358304723052,5446.685182576717,2120.3266489545686,,190.91880097804417
2025-12-31,M,Barranquilla,Secundaria,B,,66.0,168.82312455877363,4976.015302521114,1900.2741659161227,,197.52946152308147
2026-01-01,M,Barranquilla,Secundaria,B,Soltero/a,35.0,168.04184919317396,1223.557673072752,627.0984073899276,670.9898371594546,198.16105158372088
2026-01-02,M,Cartagena,Secundaria,C,Soltero/a,54.0,181.955807107516,4073.578851002784,,,
2026-01-03,M,Bogotá,Técnico,A,,41.0,163.67896138351136,3296.149710646874,,,183.03869072711703
2026-01-04,M,,Universitario,B,Unión libre,40.0,170.87657901871668,3752.4053166634912,1710.3602277936707,,175.48311294234597
2026-01-05,F,Medellín,Secundaria,B,Unión libre,60.0,162.3314252039379,,1682.755856400922,484.28888795245444,181.69643698814082
2026-01-06,F,Cali,Posgrado,B,Soltero/a,24.0,172.24195006157507,3453.2458005962144,1639.0529849174636,699.3669477668078,175.34351704061274
2026-01-07,F,Cartagena,Posgrado,B,,49.0,166.1648703296467,4003.864462445645,1955.3189003150258,577.4589234176522,183.70725004595766
2026-01-08,,Medellín,,A,Casado/a,47.0,165.7948236447894,,2756.141386550824,,173.61965286391356
2026-01-09,F,Cartagena,Técnico,,Casado/a,42.0,168.3342812700155,3422.707000489211,1014.3041819141234,639.7119698211549,
2026-01-10,F,,Secundaria,B,,25.0,167.14289810456117,,1428.8347261454912,,160.13007963811916
2026-01-11,F,Medellín,Posgrado,B,,42.0,151.28788960289563,2942.565461983446,872.8432364383623,,166.60210825529944
2026-01-12,F,Cali,Técnico,B,Casado/a,42.0,169.05700907536445,3472.3308967288763,,599.1704303341611,158.78146714987219
2026-01-13,F,Barranquilla,Técnico,B,Divorciado/a,67.0,163.86379254231628,6384.339083920444,2930.825339163345,,166.11398195367215
2026-01-14,F,Cartagena,Secundaria,A,Soltero/a,61.0,179.47439034762044,4546.687231446339,1900.6316988111691,591.1058713279912,167.432126271233
2026-01-15,M,Bogotá,,A,Casado/a,58.0,167.97526256205256,3854.6771086343524,1536.62615798757,,166.67867269430525
2026-01-16,F,Cali,Posgrado,C,,36.0,162.91263810696915,,,496.64047114252384,168.9466721630438
2026-01-17,F,Medellín,Técnico,,Soltero/a,43.0,174.78512874645608,4184.569736224929,1859.131736310144,,170.65495650795873
2026-01-18,F,Cali,Universitario,B,Soltero/a,40.0,169.81258318504428,4276.806156865287,2379.680924930503,623.7146148834714,180.6682451056877
2026-01-19,M,Bogotá,Universitario,A,Divorciado/a,62.0,168.47833907773634,3871.3571235676163,1996.514079153792,514.3169221257076,173.8817298978876
2026-01-20,M,Medellín,Secundaria,B,Unión libre,58.0,175.20749319548068,3455.7787011370165,,,178.76059857014752
2026-01-21,F,Cali,Secundaria,B,,50.0,184.79691906146064,4722.732350371533,2240.8142979928575,,
2026-01-22,F,Bogotá,Universitario,B,Casado/a,42.0,164.0831501311101,3960.0360142432255,1580.3648359700398,,187.28269486394072
2026-01-23,F,Medellín,Técnico,B,Casado/a,48.0,165.67405519666238,4750.570711856498,1778.3015511257636,,190.17600347847159
2026-01-24,F,Medellín,Técnico,B,Unión libre,67.0,171.4831892660298,,2257.4356971859706,609.0100508054445,
2026-01-25,F,Medellín,Secundaria,A,Soltero/a,19.0,163.45704501663806,3008.1423416223956,,,194.00353018019894
2026-01-26,M,Medellín,Técnico,,Soltero/a,57.0,187.07234709628852,4954.925287846745,2392.3157133974196,667.6419269600575,191.0194694063256
2026-01-27,M,Medellín,Técnico,A,,47.0,166.01889356931923,3453.47464469108,1426.0848264614863,455.1517372082328,191.9360854970766
2026-01-28,F,Bogotá,Universitario,C,Casado/a,46.0,172.55034284788607,4338.032110516094,,616.0050731569713,193.42218476610546
2026-01-29,M,Bogotá,Técnico,A,,23.0,160.95586789101796,3652.593761259236,2319.9786749195755,,188.62851552547386
2026-01-30,F,Bogotá,Secundaria,B,,23.0,171.80610978292592,1361.7782303804267,601.5873505334396,,200.1282130613746
2026-01-31,F,Cali,Secundaria,B,Soltero/a,67.0,155.53946983282415,5222.69437557873,2328.409215493144,,192.8802049413755
2026-02-01,M,Bogotá,Universitario,C,,58.0,177.94054887517592,4296.281170568586,,,188.86710005737714
2026-02-02,F,Cali,Técnico,,,25.0,167.3796310301052,2984.5991824005105,,657.1614796414617,183.22891660258304
2026-02-03,,Barranquilla,Secundaria,B,Unión libre,37.0,158.16307554059586,2885.6019685751535,,,173.10745539514883
2026-02-04,F,Barranquilla,Técnico,B,Soltero/a,44.0,156.4016524341263,4034.0236423271567,2002.5629327765805,613.8927844443076,182.41332209244754
2026-02-05,M,Bogotá,Posgrado,C,Unión libre,18.0,,863.1534302448138,,,189.81415373739105
2026-02-06,F,Medellín,Universitario,B,,24.0,153.10246050680865,3077.592167705242,1903.8438640245076,429.5449930766979,170.42910345262206
2026-02-07,M,,Universitario,,Casado/a,46.0,162.31174994749296,2661.8833415241706,1474.2396348922534,,174.11004506920327
2026-02-08,F,Medellín,Técnico,B,Casado/a,18.0,159.5558313734346,2010.4531076718722,,544.4967689006193,171.03933091988466
2026-02-09,M,Bogotá,Técnico,C,Casado/a,44.0,168.81105739050963,2820.1789264436347,1312.0364265879323,,168.0865538045747
2026-02-10,M,Medellín,Secundaria,B,Casado/a,57.0,175.33900476428096,,1097.521019293106,573.3678191645826,178.80821074431685
2026-02-11,F,Barranquilla,Secundaria,A,Soltero/a,34.0,165.28205535619827,2327.4347052428566,726.5111361238658,,170.08683535112147
2026-02-12,M,Cali,Técnico,B,Soltero/a,56.0,165.7887457026023,3696.1198664553485,,683.2964482933032,161.85189470398834
2026-02-13,M,Cartagena,Universitario,A,,54.0,,4584.393085779919,1623.8254544222675,,
2026-02-14,M,Cartagena,Universitario,B,Unión libre,,176.18462460111033,2864.858010220707,,669.6738217771365,181.1892347841118
2026-02-15,M,Cali,Posgrado,C,Casado/a,60.0,184.59663434307907,3054.1636360221282,1579.6272878707168,,175.0360232914855
2026-02-16,F,Medellín,Posgrado,,Unión libre,20.0,167.59992686883473,3705.0817019550695,,,181.47756657608423
2026-02-17,F,Bogotá,Técnico,B,Divorciado/a,69.0,169.95748336449577,3843.012715636164,2114.901214434877,,
2026-02-18,M,Cali,Secundaria,B,Unión libre,40.0,166.64046825607764,5466.218438564887,2322.403462168834,589.7280254937041,185.22103837857998
2026-02-19,M,Cartagena,Posgrado,,Casado/a,49.0,178.1440225206319,4134.678988735657,1943.7621921359807,693.9653384221077,180.97075294436425
2026-02-20,M,Barranquilla,Técnico,B,,44.0,166.9059234569921,3983.160445284733,,,195.0091364759673
2026-02-21,F,Cartagena,Secundaria,,,42.0,169.05589609747454,,2234.3029471535933,,196.73953412964454
2026-02-22,F,Medellín,Técnico,C,Casado/a,69.0,173.43485335048473,3702.9877190805423,1052.9657783486628,712.442511193293,194.2521004840194
2026-02-23,M,Barranquilla,Posgrado,B,Soltero/a,42.0,174.30575511796397,5900.20722555053,2572.6270904061616,640.5450730500241,196.06994037654854
2026-02-24,F,Bogotá,Secundaria,B,Unión libre,39.0,140.0,4000.1647180703753,,,197.30429267299357
2026-02-25,M,Cartagena,Técnico,B,Casado/a,54.0,173.540810474726,4664.306487862377,2345.8571797446375,660.6796352979578,195.49951038644372
2026-02-26,F,,Universitario,A,Soltero/a,54.0,158.84881123694194,4877.938738583036,2639.936670675555,,191.04053342408517
2026-02-27,F,Medellín,Técnico,A,Soltero/a,27.0,177.11249029742686,3370.4436533919916,2191.8156117113504,,202.63887115482774
2026-02-28,M,Medellín,Posgrado,B,Soltero/a,36.0,171.0496188059706,2598.364693578268,,,193.76364039745707
2026-03-01,M,Cali,Universitario,B,Soltero/a,20.0,171.79017936425274,2617.630304003653,1431.7941639645308,,197.8843903159779
2026-03-02,M,Cartagena,,C,Soltero/a,33.0,180.83279197045363,2938.346794536201,1045.1074643504078,551.9558890467634,187.4898475725133
2026-03-03,F,Bogotá,Universitario,,Soltero/a,26.0,,2120.53000476798,,,190.1071136970631
2026-03-04,,Medellín,Secundaria,B,,60.0,168.95240016566825,4113.057114796296,2194.3096870023755,,
2026-03-05,M,Medellín,Secundaria,C,Casado/a,60.0,168.7686474653241,5132.496447815221,1597.1560529371386,546.3896082092833,183.80072544083725
2026-03-06,M,Barranquilla,Universitario,B,Casado/a,45.0,166.39090761516547,2491.9150498331983,1227.2252327811511,,187.3655403853917
2026-03-07,M,Cali,Secundaria,B,Casado/a,35.0,176.9347202986099,3440.2179743717243,995.2735097019956,,176.58528129996847
2026-03-08,M,Bogotá,Universitario,B,Soltero/a,47.0,158.00315374169284,3547.779567923281,,734.7472392670601,179.3748566496645
2026-03-09,F,Barranquilla,Técnico,B,,57.0,179.90034438668837,4728.128366232066,2689.0417847462936,,
2026-03-10,M,Bogotá,Técnico,B,,60.0,167.38476454315438,5508.83685002097,,,182.8372944945825
2026-03-11,F,Medellín,Secundaria,B,Unión libre,40.0,180.69496448168923,,1503.6271612376083,,179.67797070724177
2026-03-12,F,Medellín,Secundaria,B,Soltero/a,50.0,166.52653191800792,4244.187556148501,1463.069526856039,,164.96018078233453
2026-03-13,F,Bogotá,Secundaria,,Divorciado/a,32.0,166.42697713935436,,1578.6717259078596,,179.34893032307437
2026-03-14,M,Medellín,Posgrado,,Unión libre,58.0,170.39227703241636,3398.498128196954,1077.1437788045764,,181.46826072799738
2026-03-15,F,Cali,Secundaria,,Soltero/a,66.0,155.0893925477669,4086.596699641294,2031.8758332001098,719.9532187657837,181.01205673556944
2026-03-16,F,Barranquilla,Técnico,,Unión libre,32.0,164.7423544368751,4362.61263561001,1632.6515555101423,592.0207767596155,174.5914989114093
2026-03-17,M,Barranquilla,Técnico,B,Soltero/a,48.0,182.1653013665582,2405.905260878259,858.433839733214,635.177740513231,
2026-03-18,F,Cartagena,Posgrado,B,,33.0,169.6867012273929,2837.6266755454503,1141.3266171388254,,
2026-03-19,F,Barranquilla,Universitario,B,Soltero/a,19.0,169.14642802050318,3543.3113489835,1411.5087245637392,593.8798844160623,
2026-03-20,F,Bogotá,Técnico,B,Unión libre,39.0,170.74415183906126,4803.908834687418,2363.6326577542054,,183.52688106012658
2026-03-21,M,Bogotá,Técnico,B,,28.0,,2807.8415106141542,,,
2026-03-22,F,Bogotá,Universitario,,Soltero/a,69.0,,2548.7308204672922,1414.451916381896,450.3755874387873,
2026-03-23,M,Medellín,Universitario,B,,49.0,165.2706232629843,4820.980446696167,2397.83876489053,,184.60811002629504
2026-03-24,M,Medellín,Secundaria,C,,37.0,183.20068700462798,903.3564895577238,1260.1916713145436,,200.71785801146703
2026-03-25,M,Cali,Técnico,B,,54.0,172.2816746625934,3494.868631953725,1603.330176420712,404.3670076440955,191.47927110706337
2026-03-26,F,Cali,Secundaria,,Casado/a,46.0,162.2913958495428,3980.4821695581018,1430.9424863972301,531.9457809151305,192.28752080408847
2026-03-27,F,Medellín,Universitario,,Casado/a,65.0,180.28209156004706,5856.485029549964,,,190.7971895871094
2026-03-28,M,Barranquilla,Universitario,B,,43.0,160.52331997668122,3189.304747960787,1609.2522752761151,646.8873627795122,
2026-03-29,F,Bogotá,Posgrado,,Unión libre,57.0,166.96097418240754,4635.192275320672,2754.256118277174,,184.3570815553653
2026-03-30,M,Barranquilla,Universitario,B,Soltero/a,25.0,160.38660995026032,3151.9446244773358,2034.850632213932,,190.16416628269158
2026-03-31,F,Bogotá,,A,Unión libre,45.0,190.07728821378083,4745.943453796946,2319.1513848502555,631.9321260682534,
2026-04-01,M,Bogotá,,C,Soltero/a,65.0,179.3735229228169,4761.114128499184,1817.282751582572,,199.40582906137766
2026-04-02,F,Medellín,Secundaria,C,Casado/a,65.0,146.08230371901652,,2016.4830540075195,549.7666342894789,190.25621936299876
2026-04-03,F,Bogotá,Técnico,B,Casado/a,45.0,183.23077307801742,7016.246935793747,3532.593602573861,,194.90516465097926
2026-04-04,F,Cali,Universitario,A,,,181.19569017292977,3446.097957057376,1362.8448421890027,,179.20931853816464
2026-04-05,F,Cali,Universitario,B,Soltero/a,22.0,184.0851007784181,,1008.3773562913974,527.276219276714,189.9920576701584
2026-04-06,M,Barranquilla,Posgrado,B,Casado/a,63.0,173.289324578767,5449.478383919139,2077.354358844929,,181.84981378086158
2026-04-07,M,Bogotá,Posgrado,,Soltero/a,61.0,171.59349035029646,3501.4193651555224,1958.5247192454099,,
2026-04-08,M,Barranquilla,Universitario,C,Casado/a,44.0,158.47094757012115,3041.604157528377,679.4390238594588,,186.64193658771148
2026-04-09,F,Bogotá,Universitario,A,Casado/a,18.0,179.39495162837375,,563.1412903920174,653.3050376553279,167.05671636049712
2026-04-10,F,Cali,Secundaria,B,Casado/a,44.0,179.21138713831579,4475.843010096668,1832.9208458841088,,174.48876574268738
2026-04-11,F,Bogotá,Secundaria,C,Unión libre,19.0,,,,588.4700374401052,175.9256932671238
2026-04-12,M,Bogotá,Técnico,C,,48.0,174.9294789126501,4099.544586519764,1506.3285236261283,571.6964569817031,180.86604614899977
2026-04-13,F,Barranquilla,Secundaria,,Soltero/a,66.0,161.9240946106096,,1916.3621936460445,519.8950866665234,167.21124706902225
2026-04-14,M,Bogotá,Universitario,B,,32.0,174.29547771690906,2913.6537471424076,1658.413670084677,,173.52603918167497
2026-04-15,F,Medellín,Técnico,,Soltero/a,58.0,181.10762424975186,2718.47198096366,1541.4440696040026,,
2026-04-16,F,Barranquilla,Técnico,B,,44.0,159.28217447229164,2925.0462685520943,1537.8806142092583,,167.24894254178437
2026-04-17,F,Medellín,Universitario,B,Soltero/a,63.0,165.56310132621522,4057.7929151453063,,717.8191453765251,178.83145341780352
2026-04-18,F,Bogotá,Secundaria,B,Soltero/a,27.0,175.11591449252558,3240.428715983503,1483.2182759473844,,186.29774500576255
2026-04-19,M,Cartagena,Secundaria,B,,27.0,164.89942024640368,1418.2597272875064,1034.6313613074237,586.0470880075419,188.18976340486188
2026-04-20,M,Barranquilla,Secundaria,B,Casado/a,18.0,163.6346969307809,4054.8383661845837,2163.35361799503,638.6712252793991,188.91512387825847
2026-04-21,F,Cartagena,Secundaria,B,,24.0,163.52064184747712,2499.2693816032534,,,191.48482915393924
2026-04-22,M,Barranquilla,Secundaria,B,Soltero/a,30.0,167.93352970291406,2560.933387294031,,,194.03619452663406
2026-04-23,F,Cali,Universitario,,Soltero/a,55.0,166.5261407686334,4143.092720280947,2040.4690331525023,654.077418574865,192.79058964885667
2026-04-24,F,Bogotá,Técnico,A,Casado/a,46.0,174.50353437843614,,2014.665326554291,,186.30952459490382
2026-04-25,M,Barranquilla,Técnico,B,Soltero/a,38.0,162.06485373758463,,,600.1770620898076,203.45994332212882
2026-04-26,F,Bogotá,Secundaria,B,Soltero/a,60.0,158.62707953108563,4298.2304911849005,,620.8577222852969,197.81646738114597
2026-04-27,F,Bogotá,Posgrado,A,,55.0,171.40310367390498,3121.394242965325,1446.4575378366426,617.5774192629831,201.42467925157524
2026-04-28,F,Barranquilla,Universitario,C,,53.0,164.73971905585077,3806.2124455102357,1435.9866309509841,,201.42891850577635
2026-04-29,M,Bogotá,Universitario,B,Casado/a,31.0,,3315.651895088209,1580.1411201174296,691.2778684840825,192.2138772730283
2026-04-30,F,Bogotá,Técnico,C,,28.0,164.25866592210474,3640.4302354954843,2106.033667808237,,193.20374295982413
2026-05-01,F,Medellín,Técnico,B,,25.0,159.38976647576115,,2457.7463221925163,582.0044697136071,196.6339034332695
2026-05-02,M,Barranquilla,,,,40.0,165.92018751739417,4341.838786392374,1773.4260633294552,,185.95754511837362
2026-05-03,M,Medellín,Universitario,B,Casado/a,32.0,182.32728452220755,1785.147322056237,,672.8995232363106,199.47090722321704
2026-05-04,M,Medellín,Posgrado,B,Unión libre,24.0,181.58425445818588,2966.3690741563223,1558.4660570429146,,185.5072608697267
2026-05-05,M,Bogotá,Técnico,B,,21.0,161.72307998046844,2143.667954587252,,,184.23438847057025
2026-05-06,M,Medellín,Secundaria,,,54.0,164.38600019058956,3494.870666637769,1207.503688030428,,186.11632257813312
2026-05-07,F,Cali,,B,Casado/a,35.0,179.00470737858734,4652.364650852974,1655.0888949914497,,187.2051228938137
2026-05-08,M,Cali,Técnico,B,,33.0,174.80492789677186,,,735.5311524756839,176.89798136608374
2026-05-09,F,Medellín,Universitario,A,Soltero/a,21.0,156.72702977007546,,,588.0323827836415,179.340657637621
2026-05-10,F,Bogotá,Técnico,,,64.0,183.26177258993724,4270.40216834347,2019.0979020217223,,
2026-05-11,F,Cali,Técnico,B,Soltero/a,22.0,181.24109694552084,2087.950138625167,394.1234122520435,581.2580323437868,176.37111375213505
2026-05-12,M,Barranquilla,Universitario,C,Soltero/a,20.0,,4302.20074681754,2178.189615713317,,181.3134011117075
2026-05-13,F,Barranquilla,Técnico,A,,59.0,173.47854989312754,4822.515628466318,2175.3356864874063,,176.9362604426566
2026-05-14,F,Bogotá,,B,,55.0,172.3877579997131,3442.575968553071,,628.989786965782,177.7766845898169
2026-05-15,M,Medellín,Técnico,,,34.0,156.3681408483906,4349.377746014892,1823.8882680060512,,175.51166275004366
2026-05-16,F,Cali,Técnico,B,Casado/a,47.0,188.02636410817206,4717.0835678249605,2587.548883460917,,185.80908421319054
2026-05-17,,Cali,Universitario,,Soltero/a,41.0,175.56821683021946,4348.780267961845,2505.83401239779,,174.79074863307352
2026-05-18,F,Barranquilla,Secundaria,B,Casado/a,43.0,165.11132689264173,3972.8161550093687,1298.4751909957924,702.7671359717149,183.27389112130413
2026-05-19,M,Cartagena,Secundaria,B,,48.0,152.36279108391918,2785.6585032778735,,519.0912334251723,184.79953796594802
2026-05-20,M,Medellín,Universitario,A,Casado/a,34.0,167.44200641612872,,1464.1098083330908,569.8852797827922,178.9523384903167
2026-05-21,M,Bogotá,Técnico,B,Casado/a,64.0,,4355.154114260617,2631.521822219799,539.7985866470107,201.6133030059385
2026-05-22,M,Bogotá,Secundaria,A,,61.0,,4057.094425651323,1162.5388087392885,531.089475144422,186.19347340656086
2026-05-23,M,Medellín,Técnico,B,Casado/a,35.0,,4066.029219259047,1625.3714306972072,474.2139712149339,
2026-05-24,F,Bogotá,Técnico,C,,24.0,160.48024719323914,3616.6454553554877,1446.4206574200923,,207.34858381498128
2026-05-25,M,,Universitario,C,,22.0,178.62363923730408,1379.0467818548307,,,215.84536687982018
2026-05-26,M,Medellín,Posgrado,,,69.0,181.4718467592581,4445.9452896047405,1316.870127428364,558.7086748191001,197.40458866277154
2026-05-27,F,Bogotá,Secundaria,A,Divorciado/a,34.0,154.2856964509285,3372.0563678777908,,499.75996918841287,193.61781400280393
2026-05-28,F,Bogotá,Posgrado,B,Soltero/a,51.0,,,,479.6137008484334,207.1365872098663
2026-05-29,M,Cartagena,,B,Soltero/a,45.0,159.93045139791053,3855.223275402372,1714.3489200164602,504.87616809143344,193.03880086062256
2026-05-30,M,Cali,,A,Soltero/a,57.0,157.943584167608,3121.6460243556025,1078.7342164690824,,205.07551991093288
2026-05-31,M,Medellín,Secundaria,,,,163.59754532237142,,896.5568101404775,492.7408310222966,193.92525358069736
2026-06-01,F,Bogotá,Posgrado,,Soltero/a,68.0,176.1115384361912,4560.333365229794,1646.6115764210651,626.375227514835,191.82618859348221
2026-06-02,F,Medellín,Universitario,,Casado/a,67.0,164.35409198752043,3660.6564599477642,1793.2276736492304,654.5757495645958,202.2347099451458
2026-06-03,M,Barranquilla,,A,Unión libre,50.0,149.76963192048703,5503.188276561877,3183.2060099995547,641.5939740510505,181.04464771277233
2026-06-04,F,Barranquilla,Técnico,A,Soltero/a,22.0,179.12195834260385,4254.642395632018,1577.2027663391113,555.9787676250486,200.0596267324789
